"wiki_words","hunspell_stem","hunspell_time","rslp_stem","rslp_time","porter_stem","porter_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"guerrilhas","guerrilhar",21.0358018239339,"guerrilh",2.32378888130188,"guerrilh",21.9967741966248,"gue","guer","guerr","guerri","guerril","guerrilh"
"guiadas","guiar",21.0368426005046,"gui",2.32393437226613,"gui",21.997612953186,"gui","guia","guiad","guiada","guiadas","guiadas"
"guiado","guiar",21.0378828922907,"gui",2.32405397494634,"gui",21.9984695911407,"gui","guia","guiad","guiado","guiado","guiado"
"guiam","guiar",21.0389387885729,"gui",2.32417993545532,"gui",21.9993109703064,"gui","guia","guiam","guiam","guiam","guiam"
"guiando","guiar",21.0401718258858,"gui",2.32431310415268,"gui",22.0001516342163,"gui","guia","guian","guiand","guiando","guiando"
"guiaram","guiar",21.0412207523982,"gui",2.32467224597931,"gui",22.0009899139404,"gui","guia","guiar","guiara","guiaram","guiaram"
"guias","guiar",21.0422941923141,"gui",2.32482707103093,"gui",22.0018312931061,"gui","guia","guias","guias","guias","guias"
"guilda","guilda",21.0433331330617,"guild",2.3249702890714,"guild",22.0026834011078,"gui","guil","guild","guilda","guilda","guilda"
"guionistas","guionista",21.0443442622821,"guion",2.32510672807693,"guionist",22.0035347938538,"gui","guio","guion","guioni","guionis","guionist"
"guitarras","guitarra",21.0453732252121,"guit",2.32525680859884,"guitarr",22.0043895244598,"gui","guit","guita","guitar","guitarr","guitarra"
"guitarristas","guitarra",21.0465813120206,"guitarr",2.32541303237279,"guitarr",22.0052423477173,"gui","guit","guita","guitar","guitarr","guitarri"
"gástrica","gástrico",21.0486011624336,"gastr",2.32554418643316,"gástric",22.0075199604034,"gás","gást","gástr","gástri","gástric","gástrica"
"gânglio","gânglio",21.0496080319087,"gangli",2.32567613522212,"gângli",22.0083751678467,"gân","gâng","gângl","gângli","gânglio","gânglio"
"gênica","gênico",21.0511603037516,"genic",2.32582331498464,"gênic",22.0098860263824,"gên","gêni","gênic","gênica","gênica","gênica"
"gírias","gírio",21.0521911899249,"gir",2.32597238222758,"gír",22.0107519626617,"gír","gíri","gíria","gírias","gírias","gírias"
"gótico","gótico",21.0534280339877,"gotic",2.32611222664515,"gótic",22.0116057395935,"gót","góti","gótic","gótico","gótico","gótico"
"habilita","habilitar",21.0544870376587,"habilit",2.32625745534897,"habilit",22.0124571323395,"hab","habi","habil","habili","habilit","habilita"
"habilitado","habilitar",21.0555508931478,"habilit",2.32636936903,"habilit",22.0133075714111,"hab","habi","habil","habili","habilit","habilita"
"habilitar","habilitar",21.0566130320231,"habil",2.32649438381195,"habilit",22.0141735076904,"hab","habi","habil","habili","habilit","habilita"
"habilitou","habilitar",21.0576745430628,"habilit",2.32662725448608,"habilit",22.0150322914124,"hab","habi","habil","habili","habilit","habilito"
"habilmente","habilmente",21.0587210377057,"havel",2.32674320936203,"habil",22.0158805847168,"hab","habi","habil","habilm","habilme","habilmen"
"habilíssimos","habilíssimo",21.0599944710731,"havel",2.32687031428019,"habilíss",22.0167517662048,"hab","habi","habil","habilí","habilís","habilíss"
"habita","habitar",21.061010881265,"habit",2.32701584895452,"habit",22.0175998210907,"hab","habi","habit","habita","habita","habita"
"habitacionais","habitacional",21.0620097478231,"habitac",2.32713915109634,"habitacion",22.0184721946716,"hab","habi","habit","habita","habitac","habitaci"
"habitadas","habitar",21.0630345702171,"habit",2.32728269497554,"habit",22.019326210022,"hab","habi","habit","habita","habitad","habitada"
"habitando","habitar",21.0640596787135,"habit",2.32741244236628,"habit",22.0201821327209,"hab","habi","habit","habita","habitan","habitand"
"habitaram","habitar",21.0660420894623,"habit",2.32753871281942,"habit",22.0217366218567,"hab","habi","habit","habita","habitar","habitara"
"habitou","habitar",21.0672003388405,"habit",2.32767351865768,"habit",22.0226356983185,"hab","habi","habit","habito","habitou","habitou"
"habituais","habituar",21.0682269652685,"habit",2.32780243953069,"habitu",22.0234951972961,"hab","habi","habit","habitu","habitua","habituai"
"habitualmente","habitual",21.0692613482475,"habit",2.3279168287913,"habitual",22.0243544578552,"hab","habi","habit","habitu","habitua","habitual"
"hackers","hackers",21.0702945033709,"hack",2.32805871566137,"hackers",22.0252065658569,"hac","hack","hacke","hacker","hackers","hackers"
"hangares","hangar",21.0743945002556,"hang",2.32819938262304,"hang",22.0293173789978,"han","hang","hanga","hangar","hangare","hangares"
"hardwares","hardware",21.0760933677355,"hardw",2.32833468119303,"hardw",22.03084897995,"har","hard","hardw","hardwa","hardwar","hardware"
"harmoniza","harmonizar",21.0777407129606,"harmoniz",2.32848194440206,"harmoniz",22.0323586463928,"har","harm","harmo","harmon","harmoni","harmoniz"
"harmonizada","harmonizar",21.0788381099701,"harmon",2.32860848108927,"harmoniz",22.0332198143005,"har","harm","harmo","harmon","harmoni","harmoniz"
"hasteada","hastear",21.0818231225014,"haste",2.3287307659785,"hast",22.0360059738159,"has","hast","haste","hastea","hastead","hasteada"
"hectare","hectare",21.0841145237287,"hect",2.32886609236399,"hectar",22.0381715297699,"hec","hect","hecta","hectar","hectare","hectare"
"hedonismo","hedônico",21.0852784236272,"hedon",2.32898459037145,"hedon",22.0390510559082,"hed","hedo","hedon","hedoni","hedonis","hedonism"
"hegemonia","hegemonia",21.0866208473841,"hegemon",2.32912394603093,"hegemon",22.0399351119995,"heg","hege","hegem","hegemo","hegemon","hegemoni"
"hegemônica","hegemônico",21.0877508322398,"hegemon",2.32924853563309,"hegemôn",22.0407898426056,"heg","hege","hegem","hegemô","hegemôn","hegemôni"
"helenístico","helenístico",21.0889183600744,"helenis",2.32936998605728,"heleníst",22.0416467189789,"hel","hele","helen","helení","helenís","heleníst"
"helicóptero","helicóptero",21.0900544365247,"helicopter",2.32951689958572,"helicópter",22.042519569397,"hel","heli","helic","helicó","helicóp","helicópt"
"helicópteros","helicóptero",21.0911120931307,"helicopter",2.32969390153885,"helicópter",22.0433859825134,"hel","heli","helic","helicó","helicóp","helicópt"
"helvéticas","helvético",21.0921419262886,"helve",2.32983676989873,"helvét",22.0442399978638,"hel","helv","helvé","helvét","helvéti","helvétic"
"hematomas","hematoma",21.0934195995331,"hematom",2.32999161879222,"hematom",22.0451049804688,"hem","hema","hemat","hemato","hematom","hematoma"
"hematopoiéticas","hematopoiético",21.0944977283478,"hematopoie",2.33013740380605,"hematopoiét",22.0459721088409,"hem","hema","hemat","hemato","hematop","hematopo"
"hematopoiético","hematopoiético",21.0955326875051,"hematopoie",2.33034528493881,"hematopoiét",22.0577354431152,"hem","hema","hemat","hemato","hematop","hematopo"
"hemeroteca","hemeroteca",21.0966124455134,"hemerotec",2.33060784339905,"hemerotec",22.0588691234589,"hem","heme","hemer","hemero","hemerot","hemerote"
"hemoglobina","hemoglobina",21.0982117613157,"hemoglobin",2.33104716539383,"hemoglobin",22.0604383945465,"hem","hemo","hemog","hemogl","hemoglo","hemoglob"
"hemolinfa","hemolinfa",21.0992680748304,"hemolinf",2.33120016256968,"hemolinf",22.061292886734,"hem","hemo","hemol","hemoli","hemolin","hemolinf"
"hemorragia","hemorragia",21.1004851460457,"hemorrag",2.3313424150149,"hemorrag",22.062164068222,"hem","hemo","hemor","hemorr","hemorra","hemorrag"
"hemácias","hemácia",21.1014937003454,"hemac",2.33149276574453,"hemác",22.0630056858063,"hem","hemá","hemác","hemáci","hemácia","hemácias"
"hepáticas","hepático",21.1025191346804,"hep",2.33163720369339,"hepát",22.0638513565063,"hep","hepá","hepát","hepáti","hepátic","hepática"
"herborizar","herborizar",21.103552031517,"herbor",2.33178010781606,"herboriz",22.0646958351135,"her","herb","herbo","herbor","herbori","herboriz"
"herbívoros","herbívoro",21.1046049078306,"herbivor",2.33193165858587,"herbívor",22.0655519962311,"her","herb","herbí","herbív","herbívo","herbívor"
"herdadas","herdar",21.1056420644124,"herd",2.33206448157628,"herd",22.0664117336273,"her","herd","herda","herdad","herdada","herdadas"
"herdeira","herdeiro",21.1069926261902,"herd",2.33219721317291,"herdeir",22.0672614574432,"her","herd","herde","herdei","herdeir","herdeira"
"herdou","herdar",21.1080677628517,"herd",2.33233006000519,"herd",22.0681059360504,"her","herd","herdo","herdou","herdou","herdou"
"hermetismo","hermetismo",21.1091049114863,"hermet",2.33245784044266,"hermet",22.0689558982849,"her","herm","herme","hermet","hermeti","hermetis"
"heroico","heroico",21.1101291219393,"hero",2.33257968823115,"heroic",22.0697994232178,"her","hero","heroi","heroic","heroico","heroico"
"heroísmos","heroísmo",21.1112353404363,"heroism",2.3327271382014,"heroísm",22.07066655159,"her","hero","heroí","heroís","heroísm","heroísmo"
"hesitarei","hesitar",21.1134752472242,"hesit",2.3328613003095,"hesit",22.0722148418427,"hes","hesi","hesit","hesita","hesitar","hesitare"
"hesitação","hesitação",21.1145691633225,"hesit",2.33297948042552,"hesit",22.0731129646301,"hes","hesi","hesit","hesita","hesitaç","hesitaçã"
"hesitou","hesitar",21.1156508723895,"hesit",2.33310297330221,"hesit",22.0739603042603,"hes","hesi","hesit","hesito","hesitou","hesitou"
"heterodoxia","heterodoxia",21.1167221824328,"heterodox",2.33324715296427,"heterodox",22.0748500823975,"het","hete","heter","hetero","heterod","heterodo"
"hexacampeão","campeão",21.1178125063578,"hexacamp",2.33338848352432,"hexacampeã",22.0757148265839,"hex","hexa","hexac","hexaca","hexacam","hexacamp"
"hexafluoretos","hexafluoreto",21.118897652626,"hexafluoret",2.33353259166082,"hexafluoret",22.0765795707703,"hex","hexa","hexaf","hexafl","hexaflu","hexafluo"
"hexagonais","hexagonal",21.1201532681783,"hexagon",2.33368095159531,"hexagon",22.0774440765381,"hex","hexa","hexag","hexago","hexagon","hexagona"
"hiato","hiato",21.12120616436,"hiat",2.33382800420125,"hiat",22.0783553123474,"hia","hiat","hiato","hiato","hiato","hiato"
"hidratantes","hidratar",21.1222608526548,"hidrat",2.33395973046621,"hidrat",22.0792062282562,"hid","hidr","hidra","hidrat","hidrata","hidratan"
"hidrelétricas","hidrelétrico",21.1233301202456,"hidreletr",2.33410037358602,"hidrelétr",22.0800712108612,"hid","hidr","hidre","hidrel","hidrelé","hidrelét"
"hidrofílico","hidrofílico",21.1243757883708,"hidrofil",2.3342121998469,"hidrofíl",22.0809397697449,"hid","hidr","hidro","hidrof","hidrofí","hidrofíl"
"hidrolisados","hidrolisar",21.125460644563,"hidrolis",2.33434195518494,"hidrolis",22.0818033218384,"hid","hidr","hidro","hidrol","hidroli","hidrolis"
"hidráulicas","hidráulico",21.12673492829,"hidraul",2.33448294798533,"hidrául",22.0826704502106,"hid","hidr","hidrá","hidráu","hidrául","hidráuli"
"hidráulico","hidráulico",21.1277809341749,"hidraul",2.33459275166194,"hidrául",22.0835313796997,"hid","hidr","hidrá","hidráu","hidrául","hidráuli"
"hidráulicos","hidráulico",21.1288196722666,"hidraul",2.33471976518631,"hidrául",22.0843827724457,"hid","hidr","hidrá","hidráu","hidrául","hidráuli"
"hierárquica","hierárquico",21.1298845370611,"hierarqu",2.33484723965327,"hierárqu",22.0852382183075,"hie","hier","hierá","hierár","hierárq","hierárqu"
"hifal","hifal",21.130983599027,"hifal",2.33497699896495,"hifal",22.086092710495,"hif","hifa","hifal","hifal","hifal","hifal"
"higiene","higiene",21.1320269465446,"higien",2.33511684338252,"higien",22.0869557857513,"hig","higi","higie","higien","higiene","higiene"
"higiênicos","higiênico",21.1332973877589,"higien",2.3352453549703,"higiên",22.0878527164459,"hig","higi","higiê","higiên","higiêni","higiênic"
"himenópteros","himenóptero",21.1344111084938,"himenopter",2.33539032141368,"himenópter",22.0887241363525,"him","hime","himen","himenó","himenóp","himenópt"
"himiarita","himiarita",21.1355272134145,"himiarit",2.33554080327352,"himiarit",22.0896372795105,"him","himi","himia","himiar","himiari","himiarit"
"hindus","hindu",21.1366464455922,"hindu",2.33568335771561,"hindus",22.0904989242554,"hin","hind","hindu","hindus","hindus","hindus"
"hino","hinir",21.1377124110858,"hin",2.33581991990407,"hin",22.091347694397,"hin","hino","hino","hino","hino","hino"
"hinários","hinário",21.1387718478839,"hin",2.33594659964244,"hinári",22.0922012329102,"hin","hiná","hinár","hinári","hinário","hinários"
"hiperbólica","hiperbólico",21.1400439222654,"hiperbol",2.33607712586721,"hiperból",22.0930602550507,"hip","hipe","hiper","hiperb","hiperbó","hiperból"
"hiperbólicos","hiperbólico",21.1410965720812,"hiperbol",2.33620886007945,"hiperból",22.0939145088196,"hip","hipe","hiper","hiperb","hiperbó","hiperból"
"hipermercado","hipermercado",21.1427295247714,"hipermerc",2.33632408380508,"hipermerc",22.0955333709717,"hip","hipe","hiper","hiperm","hiperme","hipermer"
"hipertensivas","tensivo",21.1437897920609,"hipertens",2.33646045128504,"hipertens",22.0963981151581,"hip","hipe","hiper","hipert","hiperte","hiperten"
"hipocampo","campar",21.1448708573977,"hipocamp",2.33660308917363,"hipocamp",22.0972506999969,"hip","hipo","hipoc","hipoca","hipocam","hipocamp"
"hipocrisia","hipocrisia",21.1459279259046,"hipocris",2.33674427668254,"hipocris",22.0981140136719,"hip","hipo","hipoc","hipocr","hipocri","hipocris"
"hipodérmica","dérmico",21.1475584904353,"hipoderm",2.33710933526357,"hipodérm",22.0989792346954,"hip","hipo","hipod","hipodé","hipodér","hipodérm"
"hipofisário","hipofisário",21.1486150105794,"hipofis",2.3372283299764,"hipofisári",22.0998365879059,"hip","hipo","hipof","hipofi","hipofis","hipofisá"
"hipotético","tético",21.1502482493718,"hipote",2.33734464645386,"hipotét",22.1013708114624,"hip","hipo","hipot","hipoté","hipotét","hipotéti"
"hipófise","hipófise",21.1513072252274,"hipofis",2.33747844696045,"hipófis",22.1022357940674,"hip","hipó","hipóf","hipófi","hipófis","hipófise"
"hispânica","hispânico",21.1529191493988,"hispan",2.33760248025258,"hispân",22.1037559509277,"his","hisp","hispâ","hispân","hispâni","hispânic"
"histologicamente","histológico",21.1542035341263,"histologic",2.33774609168371,"histolog",22.1046164035797,"his","hist","histo","histol","histolo","histolog"
"historiografia","historiografia",21.1552551547686,"historiograf",2.33789623181025,"historiograf",22.1054871082306,"his","hist","histo","histor","histori","historio"
"históricas","histórico",21.1563439885775,"histor",2.33804365793864,"histór",22.1063923835754,"his","hist","histó","histór","históri","históric"
"hitita","hitita",21.1574333031972,"hitit",2.33820070425669,"hitit",22.1072568893433,"hit","hiti","hitit","hitita","hitita","hitita"
"holandesas","holandês",21.1590649366379,"holand",2.33834495941798,"holandes",22.1088013648987,"hol","hola","holan","holand","holande","holandes"
"homenageados","homenagear",21.1620073636373,"homenage",2.3384823123614,"homenag",22.1116154193878,"hom","home","homen","homena","homenag","homenage"
"homenageando","homenagear",21.1630589326223,"homenage",2.33861030737559,"homenag",22.1125004291534,"hom","home","homen","homena","homenag","homenage"
"homenagear","homenagear",21.1641207536062,"homenag",2.33874307076136,"homenag",22.1133859157562,"hom","home","homen","homena","homenag","homenage"
"homenageia","homenagear",21.1651786605517,"homenage",2.33889113267263,"homenag",22.1142475605011,"hom","home","homen","homena","homenag","homenage"
"homeopática","homeopático",21.1662681738536,"homeop",2.33901572227478,"homeopát",22.1151032447815,"hom","home","homeo","homeop","homeopá","homeopát"
"homocisteína","homocisteína",21.167536063989,"homocistein",2.33916816711426,"homocisteín",22.1159613132477,"hom","homo","homoc","homoci","homocis","homocist"
"homogêneas","homogêneo",21.1685940543811,"homogene",2.33933598995209,"homogên",22.1168174743652,"hom","homo","homog","homogê","homogên","homogêne"
"homogêneo","homogêneo",21.1696816404661,"homogene",2.339468785127,"homogên",22.1176726818085,"hom","homo","homog","homogê","homogên","homogêne"
"honestidade","honestos",21.1713070392609,"honest",2.33959903319677,"honest",22.1192169189453,"hon","hone","hones","honest","honesti","honestid"
"honoraria","honorar",21.1724078138669,"honor",2.33973570267359,"honor",22.1200706958771,"hon","hono","honor","honora","honorar","honorari"
"honorária","honorário",21.1736763397853,"honorar",2.33987640937169,"honorár",22.1209402084351,"hon","hono","honor","honorá","honorár","honorári"
